Column1,Column2,Column3,Column4,Column5,Column6,Column7
0.963599001,1.918477406,1.990832648,1.825834627,0.78627281,1.292305769,0
0.963908073,2.011937554,2.008125257,1.863235763,1.654669464,1.302223268,0
0.964323597,1.9012417,1.904478931,0.658847479,0.524137387,1.166190379,0
0.965248933,1.981696113,2.011678841,1.870398005,1.6134198,1.288608032,0
0.965660396,1.928874168,2.00693243,1.876462393,0.783510618,1.246885008,0
0.965852977,1.842106512,1.832048412,0.710670038,0.541687738,1.093105161,0
0.966595349,1.958607662,1.992245223,1.829506184,0.710391745,1.318325216,0
0.966909293,1.939352062,1.958205276,0.640986893,0.525591965,1.229955334,0
0.967929826,1.911006936,1.884003413,0.721612672,0.55765301,1.183532781,0
0.969613132,1.972188172,1.93072028,0.714997864,0.570688869,1.240726197,0
0.9701425,1.934722379,2.0114499,1.876312326,0.648558806,1.314779926,0
0.970191006,2.033993464,0.723000285,0.5820855,0.576888204,1.092433872,0
0.970801867,2.027363647,0.67881801,0.546562101,0.554786392,1.085297437,0
0.970825654,1.90187239,1.991159816,1.762804928,0.731964906,1.279726572,0
0.971095293,1.945301467,1.989086051,1.838990644,0.740794985,1.262401528,0
0.975571023,1.896262807,1.995470385,1.808818396,1.472843843,1.071105768,0
0.976106095,2.002014341,2.010051517,1.890881239,1.673664133,1.261416198,0
0.976245991,1.938920628,1.968877654,0.690982788,0.556974011,1.224245689,0
0.976252972,1.923923596,1.975592065,1.822388794,0.760715037,1.326272175,0
0.977880361,1.967100733,1.998620848,1.841614541,0.760466188,1.34218873,0
0.977880361,1.929359083,1.979490428,1.79971403,0.697158097,1.311711948,0
0.979804059,2.031735421,0.701999201,0.549980916,0.53477622,1.081449114,0
0.982997215,1.975035768,1.988665199,1.866420345,1.663790622,1.259599158,0
0.984688862,2.005689628,1.994093638,1.886948799,1.672268342,1.30081634,0
0.986117694,1.96206236,2.000963302,1.858466735,0.756040994,1.291377136,0
0.986908526,1.927198784,1.897788374,0.715856115,0.590799475,1.201840148,0
0.987828174,1.95682901,1.918367925,0.670486676,0.543309392,1.223311756,0
0.989242868,1.982826536,1.99732339,1.839676501,0.715834338,1.368346793,0
0.992562319,1.923923596,1.975592065,1.822388794,0.750676007,1.311423131,0
0.996787292,1.964304092,1.98294616,1.82529398,0.749842751,1.387001653,0
0.997891035,1.998313896,1.946763376,0.763272081,0.6262067,1.244877143,0
0.999847781,1.890294043,1.975342677,1.845476596,0.76011695,1.267075156,0
1.006497991,1.883911006,1.970445674,1.837302978,0.76795271,1.264575423,0
1.007834479,1.99110381,2,1.837682957,1.669959294,1.274292048,0
1.008515969,1.948010905,1.996101882,1.848574217,0.746607068,1.296817212,0
1.008908514,1.917039188,1.988428061,1.835375391,0.781456998,1.30076659,0
1.009701639,2.01489256,1.9883761,1.858163869,1.657005505,1.310039887,0
1.010119521,1.927207835,1.963894956,1.822090703,0.751073817,1.330575911,0
1.014513544,1.918365269,1.959030426,1.817461807,0.724490771,1.305961058,0
1.015116515,2.001922153,1.935975206,0.721110255,0.6,1.295910728,0
1.015444929,2.005720311,2.004857913,1.856154391,1.656127508,1.235377071,0
1.017501328,1.92096353,1.991469829,1.856280026,0.758516173,1.27852078,0
1.01754834,1.916708553,1.957828513,1.791518231,0.707106781,1.315344083,0
1.018989037,1.972049096,1.990592893,1.8661265,1.653368137,1.215251851,0
1.019013109,2.036518802,0.768501795,0.588517771,0.6203522,1.047984996,0
1.020307774,2.028205086,2.007200743,1.878284619,1.709913808,1.276301295,0
1.020730495,1.999504609,1.953391239,0.71159576,0.580121697,1.238133599,0
1.020740792,1.967100733,1.997424813,1.860186581,0.766245622,1.323570261,0
1.02584784,1.935245984,1.912934229,0.684948263,0.554435542,1.180184066,0
1.026288303,1.980432479,1.973186417,1.829945868,1.66659206,1.241803927,0
1.027311602,1.904163577,1.960430716,1.796715871,0.711365074,1.278894237,0
1.028195933,2.025776435,0.690834372,0.542969634,0.588774822,1.030704966,0
1.028309212,1.947196306,1.96966177,1.825843966,0.729939268,1.363336916,0
1.028735744,2.023338122,0.748263514,0.584295639,0.652450934,1.025664268,0
1.029563014,2.001922153,1.937484491,0.721110255,0.6,1.271219887,0
1.030880379,2.008921796,2,1.831992888,1.694155154,1.283445265,0
1.031761494,1.992221653,1.964878421,1.849242865,1.688646909,1.27720279,0
1.032031374,2.029541656,1.959296918,0.773067355,0.613685437,1.266725898,0
1.033189916,1.975473954,1.908646916,0.717364701,0.597773055,1.248697515,0
1.0347361,2.034860635,1.964431801,0.75958996,0.621799011,1.270045706,0
1.035128237,2.027540023,2.009078183,1.87868644,1.675597103,1.310039887,0
1.036843406,2.043855458,1.958146134,0.779607344,0.612841922,1.304858179,0
1.036843406,2.019462822,1.958146134,0.760996087,0.607329859,1.278273171,0
1.037025621,1.975174251,1.975934006,1.844315846,0.736351739,1.367678358,0
1.037197448,1.912714696,1.953260073,1.812108447,0.707106781,1.298655147,0
1.037646277,1.944231717,1.887428005,0.6689924,0.557464885,1.198042149,0
1.037715453,2.025776435,0.690834372,0.552483804,0.588774822,1.021829881,0
1.039237783,2.050648038,1.967695109,0.821820357,0.654612293,1.281264307,0
1.04252563,1.962907711,1.890991159,0.676614716,0.561487754,1.217906488,0
1.043941038,2.019139192,2.010885139,1.900760325,1.687054785,1.269177218,0
1.044067389,1.955771793,1.888830661,0.6771631,0.564783543,1.217906488,0
1.044652165,2.027010898,1.945953041,0.766869249,0.61513252,1.297011819,0
1.047472336,2.02106057,0.724804994,0.572038649,0.597695578,1.009744884,0
1.048257569,1.977108884,1.914954836,0.697849711,0.560759188,1.251242157,0
1.049323943,2.019926166,1.961242389,0.723987335,0.60328619,1.235725874,0
1.049410578,1.952607781,1.893451469,0.723051451,0.591967185,1.207316867,0
1.04970406,1.938076783,1.958105283,1.809676144,0.722521676,1.31204403,0
1.053289268,1.972455758,1.911620681,0.682589172,0.561458331,1.215094356,0
1.055762353,2.018572304,1.970142993,1.827967017,1.682042893,1.280624847,0
1.058042497,2.006899362,1.941200501,0.726391803,0.601760784,1.270430311,0
1.058233723,2.014886756,1.942704367,0.702776352,0.595883479,1.287796189,0
1.058233723,2.014886756,1.923421464,0.684946473,0.578647479,1.287796189,0
1.061449865,2.043855705,0.750101158,0.585730598,0.610959412,1.005474301,0
1.062294869,2.043855705,0.742604908,0.575457813,0.607580809,1.001740278,0
1.062854479,2.016544214,1.948527267,0.746032184,0.603608812,1.27943464,0
1.063493932,2.051069743,0.764308789,0.598392689,0.596900578,1.000754277,0
1.065799067,1.961886777,1.903466426,0.695481245,0.571546008,1.212432175,0
1.065893641,2.018137081,1.947135647,0.752902028,0.609876318,1.273388952,0
1.06640346,2.031893954,0.763779122,0.59090433,0.614991728,0.976346582,0
1.067079442,2.048943809,0.758448352,0.60777483,0.611375897,1.00073144,0
1.067956185,2.035502138,0.757112903,0.600758625,0.603750171,0.975706646,0
1.068275398,1.999068527,1.93362602,0.705308592,0.594021462,1.23951751,0
1.069396816,2.042559806,1.950223266,0.755364708,0.604872537,1.288589726,0
1.070024595,2.038740611,0.744406325,0.595815772,0.616651226,1.004624126,0
1.070914641,2.020451982,1.951843947,0.728984439,0.599221518,1.274666852,0
1.070946343,2.048782499,0.75947965,0.586488595,0.607604213,0.986287304,0
1.071933345,2.048962317,0.749209629,0.587075408,0.615774376,1.003446117,0
1.072460092,2.024087036,1.941200501,0.726391803,0.578629663,1.256518838,0
1.074158438,2.06687871,1.968366648,0.754426432,0.622452188,1.308630784,0
1.075554704,2.051040343,0.752030816,0.588882407,0.595061015,0.996737162,0
1.076113599,2.024087036,1.959051801,0.726391803,0.578629663,1.270430311,0
1.076699173,2.051069743,0.753006504,0.586700361,0.60022404,0.985698251,0
1.077185273,2.02758751,1.950257636,0.720944777,0.604790718,1.284624848,0
1.077525845,2.03700283,1.957513322,0.758433411,0.612841922,1.279657034,0
1.078958268,2.051782474,1.982279991,0.788837214,0.627664133,1.277527092,0
1.080604303,2.051321718,0.74568391,0.575335449,0.601509733,0.98751527,0
1.082477339,2.050855039,0.776409365,0.611393422,0.611811326,0.98454511,0
1.083569336,2.048953537,0.776571071,0.60395576,0.630712026,0.979486782,0
1.083992859,2.009539647,1.930561175,0.705845011,0.581174132,1.268110298,0
1.083992859,2.002672445,1.92946949,0.723757528,0.598485392,1.25410186,0
1.085076818,2.038070621,0.754837336,0.599081096,0.605250015,0.977048303,0
1.085667225,2.037890017,1.964376028,0.785478038,0.621190243,1.284439964,0
1.088541965,2.047187638,0.771819159,0.612754792,0.615219671,0.972377211,0
1.089364284,2.031793965,1.951843947,0.769480694,0.617227251,1.260645869,0
1.091284707,2.052262715,1.96966177,0.742850587,0.610619421,1.284624848,0
1.09232291,2.038424002,0.760099292,0.607895196,0.62640135,0.980033483,0
1.092795064,2.035920851,0.771588035,0.605981548,0.622707681,0.958764273,0
1.093805481,2.022980069,1.952014944,0.744320407,0.599412739,1.281824808,0
1.094084226,2.036968883,0.777443365,0.609876752,0.618658426,0.975028568,0
1.094144883,2.042258188,0.800355793,0.642503998,0.609532812,0.996077717,0
1.094718678,2.055386568,0.775441969,0.612611187,0.624151272,0.980149254,0
1.095915566,2.040378477,0.767409621,0.610264435,0.593999202,0.976660627,0
1.095929718,2.03700283,1.957513322,0.739767962,0.607329859,1.267287536,0
1.096322524,2.0515844,0.780871643,0.619734715,0.621926405,0.978079781,0
1.096638557,2.052696064,0.788667735,0.637207268,0.64075836,0.993975446,0
1.097061507,2.05570591,0.778140378,0.612491405,0.618740513,0.972578088,0
1.099732588,2.038237416,0.749117127,0.601224241,0.591359351,0.981745145,0
1.100037539,2.052016281,0.77312925,0.603528282,0.630712026,0.962654337,0
1.102279936,2.055386568,0.771661147,0.612038028,0.594979778,1.005948615,0
1.102279936,2.051569585,0.771661147,0.612038028,0.594979778,0.998829451,0
1.103295022,2.045322597,1.946652514,0.718413669,0.591522832,1.290690956,0
1.104670553,2.039354284,0.800508639,0.646986753,0.640149185,0.951664629,0
1.106283208,2.037463735,0.750927146,0.591157822,0.590338476,0.974008792,0
1.106283208,2.041320492,0.766082806,0.60691402,0.590338476,0.981064676,0
1.108145083,2.038116873,0.798671998,0.621488932,0.614461821,0.958990221,0
1.108145083,2.053153742,0.768499235,0.605961537,0.618960567,0.973100203,0
1.10892419,2.058143595,0.766495666,0.616461652,0.614636297,0.989331355,0
1.10892419,2.058143595,0.766495666,0.616461652,0.619693452,0.989331355,0
1.110161892,2.04286157,0.766495666,0.600665465,0.614636297,0.968157187,0
1.110163551,2.053760981,0.796843945,0.618481903,0.625053914,0.959686858,0
1.110479518,2.04968885,0.775592538,0.619959043,0.634598245,0.984981716,0
1.113169308,2.023790883,0.803240767,0.641672636,0.620526696,0.953920548,0
1.114376953,2.0515844,0.780871643,0.620173673,0.621926405,0.950612819,0
1.114560541,2.02395185,0.780343825,0.634437608,0.596023257,0.962555989,0
1.114783279,1.936900262,0.599970894,0.549850647,0.543260589,1.5490947,0
1.115550386,2.033102535,0.796859591,0.658355491,0.646451397,0.964610477,0
1.115651652,1.93165631,0.603816454,0.540264931,0.539484201,1.602487529,0
1.115874516,2.050054677,0.789401992,0.632993716,0.61480043,0.983865295,0
1.116302077,2.038470067,0.765314377,0.595864466,0.603828793,0.936958009,0
1.117015279,2.053086441,0.775888937,0.633929831,0.61570964,0.992343182,0
1.117604224,2.011209937,0.790265525,0.63008119,0.579233239,0.924722365,0
1.117647059,2.011596522,0.812484288,0.628675276,0.589867018,0.932146221,0
1.11783065,2.047920551,0.782977102,0.626097743,0.638560211,0.945044824,0
1.118119922,2.007863098,0.770816671,0.63008119,0.6152682,0.939565046,0
1.119193976,2.011596522,0.793088173,0.628675276,0.589867018,0.955970333,0
1.119266532,2.039851728,0.757966375,0.612970958,0.59134015,0.97323969,0
1.120000168,2.039851728,0.757966375,0.597656379,0.59134015,0.966099881,0
1.121049916,2.057255515,0.813938846,0.657625164,0.655893429,0.958774927,0
1.121106924,2.049143153,0.772224239,0.640309953,0.601853091,0.978412999,0
1.121495791,1.937506796,0.593977263,0.571416533,0.565089234,1.46033704,0
1.121534066,2.035454392,0.770261574,0.610910442,0.606910985,0.944422061,0
1.122865211,2.039554114,0.769309258,0.616069851,0.593854373,0.959612499,0
1.122865211,2.039554114,0.769309258,0.600315165,0.598654539,0.959612499,0
1.123269,1.951664333,0.629098654,0.564542032,0.562605347,1.5490947,0
1.12408361,2.039554114,0.765254686,0.599692969,0.593854373,0.95245354,0
1.124297533,1.950856913,0.623509459,0.587701675,0.598499998,1.509594782,0
1.124976299,2.054712389,0.793666267,0.642792808,0.623932536,0.994545706,0
1.125669569,2.030619045,0.786344431,0.623411687,0.602711723,0.933207177,0
1.126495487,2.036527131,0.78067829,0.629198928,0.610907349,0.976176744,0
1.126495487,2.04014912,0.777519582,0.629198928,0.610907349,0.983493122,0
1.126645418,2.036395643,0.782870742,0.626313054,0.624458528,0.947731964,0
1.126937195,1.92546331,0.565877782,0.513729459,0.530564355,1.64910519,0
1.127925401,1.949539279,0.619344281,0.585082233,0.583075084,1.386587908,0
1.128221442,2.048569435,0.778558449,0.609655415,0.603828793,0.936958009,0
1.128285321,2.037820023,0.774482867,0.623648826,0.62435511,0.977715563,0
1.128666798,2.053645719,0.79138965,0.620173673,0.619099778,0.96312087,0
1.130517123,2.034326119,0.769415362,0.614536551,0.614536551,0.950789146,0
1.130562019,2.03186671,0.766502438,0.606273509,0.615969057,0.923925459,0
1.131043871,2.038597181,0.788457015,0.634748934,0.622985525,0.930902036,0
1.131623798,1.945094125,0.612460948,0.547999595,0.541431721,1.605025175,0
1.132041253,2.035761287,0.78236408,0.624878767,0.608927686,0.959683585,0
1.132041253,2.056253939,0.770239367,0.608224671,0.603516979,0.982592355,0
1.132704228,2.016750786,0.800498243,0.644001818,0.616897461,0.945092814,0
1.133355364,1.937506796,0.593977263,0.571416533,0.565089234,1.468240558,0
1.133967527,2.054836476,0.782153889,0.617633053,0.61285254,0.966497619,0
1.134064801,1.926061052,0.538395987,0.485236195,0.511279225,1.629058027,0
1.134428324,2.01627426,0.821606309,0.673676831,0.614028517,0.94532981,0
1.13543679,1.919045143,0.581057019,0.523894064,0.535659619,1.643098126,0
1.135814491,1.94339755,0.6023022,0.58323902,0.595298448,1.39003577,0
1.135859858,2.054312818,0.76796551,0.586786524,0.606865634,0.937371148,0
1.136230517,2.035454392,0.808252715,0.645791905,0.618339703,0.944260883,0
1.136558272,2.038237416,0.798712199,0.635471108,0.624264273,0.935728719,0
1.137036346,2.022357738,0.796079942,0.647231436,0.608042436,0.938132313,0
1.137056847,2.044420336,0.795621415,0.62727513,0.582535328,0.946962008,0
1.137205334,2.022357738,0.776776682,0.628554458,0.589753658,0.946899143,0
1.137205334,2.018458251,0.815397556,0.64812151,0.608042436,0.938132313,0
1.137399998,2.056860125,0.790618568,0.633437861,0.615010847,0.995013474,0
1.137399998,2.056860125,0.790618568,0.633437861,0.619208922,0.995013474,0
1.137712148,2.018458251,0.815397556,0.647231436,0.608042436,0.946899143,0
1.138090009,1.915051126,0.57335245,0.519310368,0.531581777,1.602387924,0
1.138132768,2.050054677,0.796843945,0.619398852,0.610539294,0.931843035,0
1.138401295,2.037274373,0.795754447,0.635573732,0.619349643,0.929818164,0
1.138485858,1.90318484,0.479593444,0.42988095,0.483896655,1.684550318,0
1.138764275,2.033260947,0.803133221,0.665031174,0.642067869,0.939192576,0
1.139705236,2.033260947,0.768841933,0.630272553,0.620724272,0.931497502,0
1.140044458,2.05849816,0.793666267,0.642792808,0.623932536,0.98191844,0
1.140175425,2.032141727,0.826075057,0.641248782,0.601664358,0.940212742,0
1.140493505,1.918371571,0.550385065,0.511894142,0.543754888,1.658063824,0
1.141122847,2.036527131,0.78067829,0.629198928,0.615270405,0.963489272,0
1.141204502,2.052066558,0.817402721,0.659035212,0.653475674,0.955879482,0
1.141331278,1.926061052,0.554482476,0.497166521,0.524414402,1.617001033,0
1.141360023,2.025041953,0.765927848,0.606535681,0.592748978,0.933053179,0
1.141577855,2.035779949,0.79246451,0.621288983,0.601664358,0.966022774,0
1.141797425,2.053384333,0.816238237,0.658096341,0.652544723,0.946697084,0
1.1421771,2.030619045,0.782502169,0.623411687,0.602711723,0.924325794,0
1.143696305,1.912411982,0.552408037,0.505842158,0.514731438,1.636818639,0
1.143892835,2.053645719,0.779870522,0.620173673,0.619099778,0.955908458,0
1.143899102,2.040378477,0.782870742,0.626313054,0.609207699,0.933345606,0
1.144492438,1.967213115,0.62295082,0.556653339,0.542967054,1.551238983,0
1.145274644,2.024119991,0.776852306,0.618040653,0.597673491,0.918788874,0
1.145745214,2.038424002,0.790024007,0.619103485,0.628669599,0.925042117,0
1.147510707,2.025353005,0.754892717,0.610972725,0.597941675,0.943797343,0
1.14795042,1.927868023,0.605139334,0.537022634,0.519756659,1.558619738,0
1.148100636,2.0444998,0.773445115,0.612127466,0.598249074,0.944101004,0
1.148241446,1.906219137,0.573413677,0.512916333,0.526960745,1.538814907,0
1.148241446,1.920372259,0.573413677,0.512916333,0.531750525,1.551090698,0
1.148241446,1.913759297,0.471930135,0.419117202,0.477697316,1.714985851,0
1.14906657,2.030737257,0.78975744,0.620875773,0.594964117,0.925546956,0
1.149619739,1.959606607,0.614295117,0.538772458,0.543599784,1.533373298,0
1.150397432,1.899027076,0.531689584,0.475104572,0.494685935,1.768569672,0
1.150492843,2.0332579,0.790737723,0.640484203,0.619645266,0.926695787,0
1.150648789,1.915850924,0.586372829,0.529938229,0.533975546,1.486559406,0
1.150738584,2.042258188,0.784639002,0.643887216,0.616787683,0.944924633,0
1.150804718,1.906575243,0.515397348,0.441648376,0.482344632,1.719583562,0
1.151528419,2.035177364,0.808144384,0.620875773,0.594964117,0.917287266,0
1.151714863,1.911201118,0.552611458,0.473904848,0.518427062,1.591871868,0
1.151813245,2.05099701,0.792231141,0.641630495,0.622804326,0.975142705,0
1.151951513,1.940635679,0.593451843,0.528858693,0.545135063,1.565699167,0
1.153634037,2.046811838,0.821606309,0.634146515,0.614028517,0.936893575,0
1.153634037,2.046811838,0.821606309,0.653645611,0.614028517,0.936893575,0
1.153634037,2.02395185,0.818228443,0.653645611,0.607681017,0.911318943,0
1.153968371,1.913759297,0.517640144,0.461279638,0.503335729,1.702938637,0
1.153968371,1.913759297,0.515873784,0.459296578,0.497458041,1.702938637,0
1.154273583,2.036270012,0.799722688,0.635662287,0.603440536,0.945853877,0
1.154579138,1.920683313,0.523822722,0.472097836,0.518781,1.673835159,0
1.154656452,2.055803651,0.780215029,0.611935851,0.607929681,0.954044857,0
1.154832346,2.05235878,0.808252715,0.645791905,0.618339703,0.936329178,0
1.155294717,2.054836476,0.794466154,0.634776478,0.629191825,0.928312828,0
1.155974218,2.021192898,0.818453201,0.64656185,0.582535328,0.920026704,0
1.156432419,1.971877115,0.602517292,0.523398343,0.54739106,1.567703219,0
1.156684716,1.913710775,0.52476704,0.46763056,0.523374819,1.678941664,0
1.156917604,1.919748754,0.566756897,0.509620718,0.541638364,1.599137519,0
1.156917604,1.919748754,0.568769599,0.509620718,0.535659619,1.599137519,0
1.157028901,2.015129243,0.812484288,0.648246088,0.608159311,0.912133596,0
1.157123551,1.92701136,0.57666661,0.511408312,0.543710678,1.489211697,0
1.157162214,1.939637884,0.578686486,0.52684056,0.5448204,1.589677065,0
1.157202509,2.054836476,0.811135732,0.634776478,0.629191825,0.921156562,0
1.157443595,1.918388964,0.563579295,0.519875245,0.554295267,1.631911497,0
1.157769701,1.931878831,0.561917494,0.506430939,0.542640978,1.604871003,0
1.158941543,1.928058502,0.580377187,0.508340859,0.514303403,1.507201664,0
1.159841914,1.916089662,0.519790877,0.459296578,0.484443597,1.675742698,0
1.159841914,1.916089662,0.519790877,0.457748259,0.497458041,1.675742698,0
1.16068945,2.035779949,0.789176786,0.621288983,0.583095189,0.939148551,0
1.160808499,1.894991122,0.533984789,0.468814301,0.484632117,1.636908407,0
1.162388722,2.055301023,0.817031813,0.669964521,0.647061453,0.93124278,0
1.162476387,2.04795829,0.766168286,0.599109425,0.580102962,0.933695036,0
1.163939044,2.055301023,0.817031813,0.651857372,0.647061453,0.923287071,0
1.163939044,2.037758331,0.817031813,0.652108811,0.624368533,0.90698564,0
1.165094335,1.919529553,0.589560026,0.523070388,0.52931889,1.491875603,0
1.166806185,1.890829526,0.551505929,0.486101734,0.498390605,1.724120005,0
1.16694193,1.894991122,0.536801679,0.468814301,0.484632117,1.624886885,0
1.166954029,2.052771987,0.814063733,0.645387474,0.618209456,0.915691165,0
1.167118902,1.922561028,0.591300445,0.543202278,0.549122914,1.525914651,0
1.167858641,2.049044673,0.808144384,0.658504608,0.612841922,0.925546956,0
1.168384334,1.924045535,0.569980744,0.533053789,0.545491499,1.451071933,0
1.169284423,1.918373777,0.53412659,0.487757323,0.509146354,1.766475121,0
1.170211527,2.042258188,0.788033274,0.62281647,0.609532812,0.911765719,0
1.170309355,1.947958961,0.605739729,0.550698299,0.561962996,1.439276326,0
1.170315492,1.929857039,0.611943092,0.551204812,0.536513681,1.455031004,0
1.174410181,1.881340382,0.523031477,0.456871423,0.496191227,1.73129339,0
1.174595963,1.915230563,0.563579295,0.514860254,0.516327991,1.422597548,0
1.174642756,2.054390585,0.776768348,0.595027893,0.598108299,0.92357253,0
1.174717921,1.892078802,0.550648355,0.488235897,0.485907255,1.735757599,0
1.175084994,1.927553869,0.583095189,0.518721664,0.522681429,1.56119172,0
1.175084994,1.927553869,0.599828154,0.533032561,0.522681429,1.56119172,0
1.175358184,1.934948732,0.585332174,0.522106364,0.543361807,1.547166871,0
1.177265396,2.031856384,0.819911956,0.658096341,0.652544723,0.890918717,0
1.177746797,1.965046062,0.611932986,0.568165514,0.538076707,1.511030699,0
1.178638702,1.927833121,0.592018992,0.529558715,0.530170804,1.462763028,0
1.17872629,1.958520839,0.62492873,0.540545356,0.5444862,1.543183045,0
1.179425139,1.881340382,0.50813137,0.456871423,0.496191227,1.719837633,0
1.180739743,1.927275342,0.557433142,0.501947427,0.524985482,1.433824835,0
1.18258187,1.917295559,0.567700674,0.499939508,0.529095389,1.488483087,0
1.18258187,1.932817928,0.567700674,0.515428546,0.543309392,1.501350308,0
1.18258187,1.932817928,0.583049543,0.517068923,0.549728834,1.501350308,0
1.18258187,1.932817928,0.567700674,0.517068923,0.549728834,1.501350308,0
1.182941821,1.929794836,0.592018992,0.529558715,0.530170804,1.422597548,0
1.184128736,1.959800073,0.647277056,0.606091527,0.584103134,1.341998653,0
1.184652965,1.890829526,0.551505929,0.486101734,0.516641766,1.719948564,0
1.184840139,1.891072142,0.504022283,0.460977223,0.497107015,1.761555257,0
1.188017605,1.935861228,0.599535799,0.536434815,0.548878311,1.49519627,0
1.190350268,1.947288823,0.612590478,0.557821235,0.570836843,1.341720416,0
1.19138939,1.95441615,0.648169721,0.603004716,0.576523711,1.337350886,0
1.191651742,1.935069902,0.552363332,0.517068923,0.529095389,1.47115174,0
1.191651742,1.935069902,0.583049543,0.53251409,0.543309392,1.47115174,0
1.191651742,1.935069902,0.583049543,0.515428546,0.543309392,1.47115174,0
1.19221238,1.964443979,0.661109751,0.565909486,0.56910073,1.481549674,0
1.19221238,1.981806778,0.662250186,0.582468492,0.554323348,1.495036561,0
1.193508459,1.955166292,0.621903107,0.574278805,0.545602613,1.383672291,0
1.194465551,1.883287236,0.509015688,0.470100495,0.489555613,1.71119163,0
1.194465551,1.883287236,0.506200833,0.470100495,0.489555613,1.71119163,0
1.195444378,1.9195975,0.577755488,0.51066853,0.515555421,1.441677948,0
1.195444378,1.9195975,0.580699264,0.524810708,0.515555421,1.441677948,0
1.195444378,1.917297078,0.591650362,0.538954,0.54708125,1.457454122,0
1.196590866,1.934167404,0.549616279,0.5116484,0.535131704,1.360137735,0
1.199796769,1.871973966,0.492659008,0.456322407,0.489555613,1.672910132,0
1.199796769,1.885713502,0.492659008,0.456322407,0.489555613,1.684429382,0
1.200260388,1.967310982,0.622745935,0.564856176,0.573639695,1.515028878,0
1.201219708,1.933705679,0.563873977,0.51066853,0.528808961,1.422064274,0
1.201219708,1.918395351,0.591650362,0.539883713,0.54708125,1.418108987,0
1.201423328,1.970920231,0.615429027,0.569885123,0.539705248,1.406845685,0
1.202190808,1.910934843,0.564685246,0.508682575,0.513550461,1.451786183,0
1.203200859,1.882153022,0.548599616,0.485362672,0.482381911,1.61155682,0
1.203200859,1.882153022,0.531507291,0.471495167,0.482381911,1.61155682,0
1.203888718,1.9195975,0.577755488,0.524810708,0.528808961,1.429871883,0
1.203888718,1.932512306,0.591650362,0.538954,0.54708125,1.449518303,0
1.204969385,1.933340342,0.655557852,0.609878037,0.592637758,1.296336301,0
1.205183445,1.883287236,0.50374857,0.457364954,0.476740377,1.760957584,0
1.206524831,1.908177254,0.5696122,0.537474108,0.52460658,1.355774469,0
1.207028748,1.950021768,0.565300023,0.527500201,0.535131704,1.360137735,0
1.208721188,1.90318484,0.589811488,0.53412659,0.533201695,1.453864374,0
1.208893847,1.94722659,0.62037607,0.530662203,0.517067743,1.504197885,0
1.209638502,1.90457384,0.591353705,0.52936293,0.528629232,1.568662648,0
1.209995206,1.884450212,0.51975638,0.471112553,0.476740377,1.741812625,0
1.210722535,1.864312307,0.523053444,0.467025917,0.490859854,1.622948633,0
1.210758352,1.897634847,0.563334129,0.48971409,0.491310555,1.470807022,0
1.211321841,1.903197795,0.574373493,0.515620544,0.520117319,1.545481008,0
1.212439702,1.932512306,0.563873977,0.524810708,0.528808961,1.437776619,0
1.212564431,1.966119274,0.691465834,0.57581464,0.564025709,1.465115183,0
1.213802502,1.889330867,0.577910206,0.515432327,0.515432327,1.503085642,0
1.216276858,1.874821386,0.572601061,0.510697154,0.506388977,1.561893815,0
1.216379846,1.965350376,0.634021817,0.589681796,0.588195825,1.217458569,0
1.216379846,1.964830805,0.634021817,0.589681796,0.588195825,1.227124405,0
1.21803389,1.983704103,0.694002409,0.578579379,0.557806007,1.472925048,0
1.221110847,1.940819837,0.594482458,0.557635915,0.568940495,1.342510647,0
1.221955431,1.964068931,0.603156878,0.564267336,0.532058318,1.517455312,0
1.222321138,1.965565638,0.585102408,0.537939876,0.549858916,1.262400559,0
1.222627765,1.900525404,0.568363499,0.494287817,0.508986599,1.523170321,0
1.222776286,1.959886822,0.635691121,0.5742912,0.54769418,1.511020546,0
1.222984714,1.901723768,0.591703793,0.542104742,0.523809524,1.324888221,0
1.223357642,1.903197795,0.574373493,0.515620544,0.533198282,1.553309132,0
1.223638007,1.998051219,0.671728749,0.594691968,0.592694916,1.523194653,0
1.228074302,1.939685916,0.557778599,0.507322565,0.537331344,1.27852078,0
1.228987778,1.963223516,0.585205736,0.517369532,0.533019314,1.286068662,0
1.230021694,1.903459124,0.572033217,0.508398967,0.504463931,1.495642668,0
1.230220559,2,0.711958739,0.60190953,0.572598334,1.486110558,0
1.237165733,1.972649685,0.633586111,0.570358697,0.550625125,1.492662601,0
1.237165733,1.972649685,0.61746433,0.553277336,0.560288521,1.492662601,0
1.240378794,1.918840082,0.556174998,0.484443597,0.50010141,1.465561388,0
1.244651621,1.951125218,0.684613027,0.650332114,0.61679617,1.23735749,0
1.249661201,1.977944103,0.666666667,0.58810476,0.582025246,1.496721802,0
1.250835132,1.943080312,0.681790221,0.647650656,0.614252988,1.240424672,0
1.25865479,1.94346688,0.676726196,0.641618229,0.623735543,1.215524843,0
1.25865479,1.929924317,0.676726196,0.625587921,0.608502371,1.193537066,0
1.25865479,1.929924317,0.676726196,0.625587921,0.608502371,1.193537066,0
1.264570745,1.955384722,0.632455532,0.598899038,0.591668603,1.151133183,0
1.26507223,1.950522029,0.642727686,0.606833327,0.585676813,1.192590957,0
1.269942487,1.932387612,0.680704187,0.625382372,0.603623242,1.171575586,0
